"squirrel_id_trap","gr","locx_trap","locy_trap","sex_trap","rep_con","year","squirrel_id_census","sex_census","intruder"
13206,"JO","N.0",12.5,"F",1,2013,13206,"F",0
10654,"SU","E.5",1.5,"F",1,2013,10654,"F",0
10878,"SU","C.5",6.5,"M",1,2013,10878,"M",0
13048,"KL","C.0",2.5,"M",1,2013,13274,"M",1
13048,"KL","C.0",2.5,"M",1,2013,13048,"M",0
10387,"AG","H.0",17.5,"F",1,2013,12087,"M",1
12348,"AG","J.0",7.5,"M",1,2013,13140,"F",1
19277,"AG","A.0",22.5,"F",4,2013,19277,"F",0
19273,"AG","H.0",8.5,"M",1,2013,11260,"F",1
12722,"AG","O.0",21.5,"F",1,2013,12722,"F",0
19252,"AG","P.0",5.5,"M",1,2013,19252,"M",0
12432,"SU","M.5",12.5,"F",1,2013,11957,"M",1
12973,"SU","0.5",17.5,"F",3,2013,12973,"F",0
11604,"JO","M.5",6.5,"M",1,2013,11604,"M",0
13424,"JO","J.0",11.5,"F",1,2013,13424,"F",0
13646,"KL","I.0",11.5,"F",1,2013,13646,"F",0
13646,"KL","I.0",11.5,"F",1,2013,11352,"M",1
13412,"KL","-8.5",12.5,"F",1,2013,12835,"M",1
12626,"KL","-8.5",12.5,"F",3,2013,12835,"M",1
12678,"KL","A.0",10.5,"M",1,2013,12699,"F",1
718,"LL","D.0",2.5,"M",1,1990,1021,"M",1
718,"LL","D.0",2.5,"M",1,1990,1021,"M",1
755,"LL","L.5",17.5,"M",1,1990,755,"M",0
864,"LL","L.0",2.5,"M",1,1990,1025,"M",1
864,"LL","L.0",2.5,"M",1,1990,1025,"M",1
1252,"SU","I.0",2.5,"M",1,1990,879,"F",1
1252,"SU","I.0",2.5,"M",1,1990,879,"F",1
1252,"SU","I.0",2.5,"M",1,1990,1464,"M",1
1258,"SU","I.0",1.5,"M",1,1990,852,"F",1
984,"KL","-1.0",4.5,"M",1,1990,1289,"M",1
984,"KL","-1.0",4.5,"M",1,1990,1289,"M",1
1073,"KL","A.0",4.5,"M",1,1990,1397,"F",1
1073,"KL","A.0",4.5,"M",1,1990,1397,"F",1
1094,"KL","G.0",3.5,"M",1,1990,848,"F",1
1289,"KL","0.0",4.5,"M",1,1990,1289,"M",0
1464,"KL","I.0",2.5,"M",1,1990,879,"F",1
1464,"KL","I.0",2.5,"M",1,1990,879,"F",1
1464,"KL","I.0",2.5,"M",1,1990,1464,"M",0
2252,"LL","D.0",2.5,"M",1,1990,1021,"M",1
2252,"LL","D.0",2.5,"M",1,1990,1021,"M",1
1289,"KL","0.0",4.5,"M",1,1990,1289,"M",0
1301,"KL","F.5",10.5,"M",1,1990,1088,"M",1
1464,"KL","I.0",2.5,"M",2,1990,879,"F",1
1464,"KL","I.0",2.5,"M",2,1990,879,"F",1
1464,"KL","I.0",2.5,"M",2,1990,1464,"M",0
1465,"KL","I.0",11.5,"M",1,1990,981,"F",1
915,"SU","D.5",16.5,"M",1,1990,1517,"F",1
915,"SU","D.5",16.5,"M",1,1990,1517,"F",1
1135,"SU","C.5",6.5,"M",1,1990,1135,"M",0
1135,"SU","C.5",6.5,"M",1,1990,1135,"M",0
2576,"SU","G.5",14.5,"M",1,1990,1262,"M",1
2576,"SU","G.5",14.5,"M",1,1990,1262,"M",1
1094,"KL","G.0",3.5,"M",1,1990,848,"F",1
1230,"LL","A.0",0.5,"M",1,1990,1230,"M",0
1906,"SU","L.5",8.5,"M",1,1990,1906,"M",0
1906,"SU","L.5",8.5,"M",1,1990,1906,"M",0
730,"FL","A.0",2.5,"M",1,1990,1241,"M",1
1562,"SU","M.0",4.5,"M",1,1990,1562,"M",0
905,"KL","B.5",5.5,"M",1,1990,905,"M",0
1073,"KL","C.0",2.5,"M",1,1990,1874,"M",1
1207,"KL","E.5",8.5,"M",1,1990,1207,"M",0
1289,"KL","A.0",4.5,"M",1,1990,1397,"F",1
1289,"KL","A.0",4.5,"M",1,1990,1397,"F",1
2755,"KL","B.5",10.5,"M",1,1990,1095,"M",1
2755,"KL","B.5",10.5,"M",1,1990,1077,"M",1
1230,"LL","A.0",0.5,"M",1,1990,1230,"M",0
828,"SU","H.5",10.5,"M",1,1990,828,"M",0
1906,"SU","L.5",8.5,"M",1,1990,1906,"M",0
1906,"SU","L.5",8.5,"M",1,1990,1906,"M",0
1088,"KL","G.5",9.5,"M",1,1990,1088,"M",0
1092,"KL","D.5",5.5,"M",1,1990,1092,"M",0
1224,"KL","J.5",6.5,"M",1,1990,1224,"M",0
1874,"KL","C.0",2.5,"M",1,1990,1874,"M",0
2755,"KL","0.5",12.5,"M",1,1990,2755,"M",0
2755,"KL","0.5",12.5,"M",1,1990,2755,"M",0
1645,"LL","P.0",1.5,"M",1,1990,1645,"M",0
928,"SU","G.0",5.5,"M",2,1990,860,"M",1
1232,"SU","B.0",7.5,"M",1,1990,1232,"M",0
1232,"SU","B.0",7.5,"M",1,1990,1232,"M",0
1251,"SU","B.0",1.5,"M",1,1990,1251,"M",0
1654,"SU","B.0",7.5,"M",1,1990,1232,"M",1
1654,"SU","B.0",7.5,"M",1,1990,1232,"M",1
905,"KL","A.0",5.5,"M",1,1990,1397,"F",1
1289,"KL","-1.0",4.5,"M",1,1990,1289,"M",0
1289,"KL","-1.0",4.5,"M",1,1990,1289,"M",0
1030,"LL","Q.0",7.5,"M",1,1990,1030,"M",0
1030,"LL","Q.0",7.5,"M",1,1990,1030,"M",0
1034,"LL","S.0",5.5,"M",1,1990,1034,"M",0
1230,"LL","A.0",0.5,"M",1,1990,1230,"M",0
1645,"LL","P.0",1.5,"M",1,1990,1645,"M",0
2565,"LL","K.5",17.5,"M",1,1990,2565,"M",0
828,"SU","H.5",10.5,"M",1,1990,828,"M",0
860,"SU","G.0",5.5,"M",1,1990,860,"M",0
961,"AG","M.0",2.5,"M",2,1990,1025,"M",1
1018,"AG","Q.5",4.5,"M",2,1990,1735,"F",1
1020,"LL","G.5",3.5,"M",1,1990,1020,"M",0
984,"SU","I.0",2.5,"M",1,1990,879,"F",1
984,"SU","I.0",2.5,"M",1,1990,879,"F",1
984,"SU","I.0",2.5,"M",1,1990,1464,"M",1
755,"LL","L.5",17.5,"M",1,1990,755,"M",0
1053,"LL","0.5",12.5,"M",1,1990,2755,"M",1
1053,"LL","0.5",12.5,"M",1,1990,2755,"M",1
741,"LL","J.0",2.5,"M",1,1990,741,"M",0
1021,"LL","E.5",1.5,"M",1,1990,1021,"M",0
1021,"LL","E.5",1.5,"M",1,1990,1655,"M",1
1021,"LL","E.5",1.5,"M",1,1990,1655,"M",1
1039,"LL","H.5",9.5,"M",1,1990,1039,"M",0
1577,"LL","0.5",12.5,"M",1,1990,2755,"M",1
1577,"LL","0.5",12.5,"M",1,1990,2755,"M",1
2252,"LL","F.0",4.5,"M",1,1990,2252,"M",0
2252,"LL","F.0",4.5,"M",1,1990,2252,"M",0
1135,"SU","C.5",6.5,"M",1,1990,1135,"M",0
1135,"SU","C.5",6.5,"M",1,1990,1135,"M",0
1252,"SU","B.5",4.5,"M",1,1990,1355,"F",1
1230,"LL","A.0",0.5,"M",1,1991,1230,"M",0
1282,"LL","P.5",5.5,"M",1,1991,1735,"F",1
1645,"LL","S.5",1.5,"M",1,1991,1268,"F",1
1554,"LL","Q.0",7.5,"M",1,1991,1554,"M",0
2410,"LL","G.5",3.5,"M",1,1991,2410,"M",0
1070,"LL","S.5",12.5,"M",1,1991,1070,"M",0
1076,"LL","J.0",2.5,"M",0,1991,2221,"F",1
1076,"LL","J.0",2.5,"M",0,1991,1245,"F",1
2384,"LL","Q.5",14.5,"M",1,1991,2384,"M",0
2410,"LL","H.5",4.5,"M",0,1991,2410,"M",0
2565,"LL","K.5",17.5,"M",0,1991,2565,"M",0
1071,"EN","A.0",1.5,"M",1,1991,1105,"M",1
1105,"EN","C.0",0.5,"M",1,1991,1105,"M",0
1084,"EN","O.5",0.5,"M",1,1991,1193,"F",1
1105,"EN","A.0",1.5,"M",0,1991,1105,"M",0
2425,"EN","G.5",1.5,"M",1,1991,2425,"M",0
2425,"EN","G.5",1.5,"M",1,1991,1575,"M",1
1104,"EN","A.0",1.5,"M",1,1991,1105,"M",1
1105,"EN","B.5",1.5,"M",0,1991,1105,"M",0
1207,"KL","E.5",8.5,"M",1,1991,1207,"M",0
1224,"KL","J.5",6.5,"M",1,1991,1224,"M",0
1289,"KL","0.0",4.5,"M",1,1991,1289,"M",0
1464,"KL","I.0",2.5,"M",1,1991,1136,"F",1
1464,"KL","I.0",2.5,"M",1,1991,1464,"M",0
1575,"KL","G.5",1.5,"M",1,1991,2425,"M",1
1575,"KL","G.5",1.5,"M",1,1991,1575,"M",0
1073,"KL","B.0",4.5,"M",1,1991,1945,"M",1
1088,"KL","G.5",9.5,"M",0,1991,1088,"M",0
1277,"KL","B.0",9.5,"M",1,1991,1095,"M",1
1465,"KL","I.0",11.5,"M",1,1991,1465,"M",0
1874,"KL","C.0",2.5,"M",1,1991,1874,"M",0
1945,"KL","F.0",6.5,"M",1,1991,1464,"M",1
2755,"KL","0.5",12.5,"M",1,1991,2755,"M",0
3466,"KL","B.5",5.5,"M",1,1991,3466,"M",0
1264,"EN","O.5",1.5,"M",1,1992,1982,"F",1
1866,"EN","O.5",0.5,"M",1,1992,1866,"M",0
1922,"LL","B.5",16.5,"M",1,1992,1348,"F",1
1549,"LL","M.5",0.5,"M",1,1992,1571,"F",1
2565,"LL","L.5",17.5,"M",1,1992,1896,"F",1
1518,"SU","A.5",6.5,"M",1,1992,1935,"F",1
1518,"SU","A.5",6.5,"M",1,1992,1657,"M",1
1655,"SU","E.5",1.5,"M",1,1992,1655,"M",0
1655,"SU","E.5",1.5,"M",1,1992,3614,"M",1
1638,"SU","T.5",7.5,"M",1,1992,1638,"M",0
1748,"SU","A.5",6.5,"M",1,1992,1935,"F",1
1748,"SU","A.5",6.5,"M",1,1992,1657,"M",1
1645,"LL","S.5",1.5,"M",1,1992,2152,"F",1
2594,"LL","Q.5",4.5,"M",1,1992,1735,"F",1
3778,"LL","P.0",1.5,"M",1,1992,2409,"F",1
3778,"LL","P.0",1.5,"M",1,1992,2327,"F",1
2501,"SU","-1.0",4.5,"M",1,1992,1503,"F",1
2487,"SU","C.5",15.5,"M",1,1992,1621,"M",1
1434,"LL","-2.0",7.5,"M",1,1992,1413,"F",1
1647,"LL","E.5",1.5,"M",1,1992,1655,"M",1
1647,"LL","E.5",1.5,"M",1,1992,3614,"M",1
1628,"SU","J.5",10.5,"M",1,1992,1628,"M",0
1281,"KL","D.0",0.5,"M",1,1992,1281,"M",0
1657,"SU","A.5",6.5,"M",1,1992,1935,"F",1
1657,"SU","A.5",6.5,"M",1,1992,1657,"M",0
1464,"KL","I.0",2.5,"M",1,1992,3168,"F",1
1464,"KL","I.0",2.5,"M",1,1992,1464,"M",0
1585,"KL","F.5",10.5,"M",1,1992,1465,"M",1
1272,"LL","D.0",17.5,"M",1,1992,1302,"F",1
1272,"LL","D.0",17.5,"M",1,1992,2758,"M",1
1647,"LL","E.5",1.5,"M",1,1992,1655,"M",1
1647,"LL","E.5",1.5,"M",1,1992,3614,"M",1
1289,"KL","A.0",4.5,"M",1,1992,2453,"F",1
1945,"KL","B.0",4.5,"M",1,1992,2453,"F",1
1945,"KL","B.0",4.5,"M",1,1992,1945,"M",0
1906,"SU","S.5",8.5,"M",1,1992,1466,"F",1
1922,"LL","B.5",16.5,"M",1,1992,1348,"F",1
1518,"SU","E.0",11.5,"M",1,1992,1290,"M",1
1289,"KL","0.0",5.5,"M",1,1992,1944,"F",1
1277,"KL","A.0",10.5,"M",1,1992,1319,"F",1
1645,"LL","S.0",5.5,"M",1,1992,1646,"M",1
2077,"SU","E.0",11.5,"M",1,1992,1290,"M",1
1332,"KL","B.5",10.5,"M",1,1992,1295,"F",1
1332,"KL","B.5",10.5,"M",1,1992,2595,"M",1
1647,"LL","M.5",0.5,"M",1,1992,1571,"F",1
2565,"LL","Q.5",14.5,"M",1,1992,3373,"F",1
1655,"SU","B.0",1.5,"M",1,1992,1251,"M",1
1657,"SU","B.0",7.5,"M",1,1992,1657,"M",0
1657,"SU","B.0",7.5,"M",1,1992,1269,"M",1
1647,"LL","E.5",1.5,"M",1,1992,1655,"M",1
1647,"LL","E.5",1.5,"M",1,1992,3614,"M",1
2565,"LL","K.5",17.5,"M",1,1992,2565,"M",0
2755,"KL","A.0",10.5,"M",1,1992,1319,"F",1
3614,"LL","H.0",0.5,"M",1,1992,3614,"M",0
1575,"KL","F.5",0.5,"M",1,1992,1421,"F",1
1290,"LL","E.0",11.5,"M",1,1992,1290,"M",0
1647,"LL","E.5",1.5,"M",1,1992,1655,"M",1
1647,"LL","E.5",1.5,"M",1,1992,3614,"M",1
2532,"LL","H.5",9.5,"M",1,1992,1731,"F",1
1518,"SU","E.0",10.5,"M",1,1992,1620,"F",1
1621,"SU","D.5",16.5,"M",1,1992,2411,"F",1
1621,"SU","D.5",16.5,"M",1,1992,1254,"F",1
1628,"SU","E.5",11.5,"M",1,1992,1620,"F",1
2000,"LL","E.5",1.5,"M",1,1992,1655,"M",1
2000,"LL","E.5",1.5,"M",1,1992,3614,"M",1
1621,"SU","C.5",15.5,"M",1,1992,1621,"M",0
1941,"SU","-1.0",4.5,"M",1,1992,1503,"F",1
1286,"KL","I.0",10.5,"M",1,1992,1731,"F",1
1286,"KL","I.0",10.5,"M",1,1992,1488,"F",1
1621,"SU","C.5",15.5,"M",1,1992,1621,"M",0
1655,"SU","A.5",4.5,"M",1,1992,1622,"M",1
1654,"SU","G.0",9.5,"M",1,1992,1516,"F",1
1941,"SU","G.0",5.5,"M",1,1992,1941,"M",0
1289,"KL","0.0",5.5,"M",1,1992,1944,"F",1
1514,"KL","D.0",0.5,"M",1,1992,1281,"M",1
1585,"KL","E.0",9.5,"M",1,1992,1321,"F",1
2755,"KL","A.0",10.5,"M",1,1992,1319,"F",1
2755,"KL","E.0",9.5,"M",1,1992,1321,"F",1
2410,"LL","H.5",4.5,"M",1,1992,2497,"F",1
3489,"SU","O.0",1.5,"M",1,1992,2409,"F",1
1549,"LL","M.0",2.5,"M",1,1992,1549,"M",0
1552,"LL","F.5",15.5,"M",1,1992,1560,"M",1
2265,"LL","B.5",18.5,"M",1,1992,1291,"F",1
2565,"LL","K.5",17.5,"M",1,1992,2565,"M",0
2758,"LL","B.5",18.5,"M",1,1992,1291,"F",1
1347,"EN","O.0",6.5,"M",1,1992,1347,"M",0
2425,"EN","G.5",1.5,"M",1,1992,1575,"M",1
1292,"KL","I.0",10.5,"M",1,1992,1731,"F",1
1292,"KL","I.0",10.5,"M",1,1992,1488,"F",1
2755,"KL","A.0",10.5,"M",1,1992,1319,"F",1
1646,"LL","Q.5",4.5,"M",1,1992,1735,"F",1
2208,"LL","E.0",19.5,"M",1,1992,1652,"M",1
1748,"SU","I.0",2.5,"M",1,1992,3168,"F",1
1748,"SU","I.0",2.5,"M",1,1992,1464,"M",1
1332,"KL","E.0",9.5,"M",1,1992,1321,"F",1
1575,"KL","F.5",0.5,"M",1,1992,1421,"F",1
1465,"KL","I.0",11.5,"M",1,1992,1488,"F",1
2776,"KL","A.0",10.5,"M",1,1992,1319,"F",1
1561,"LL","K.5",17.5,"M",1,1992,2565,"M",1
1922,"LL","B.5",18.5,"M",1,1992,1291,"F",1
2384,"LL","S.5",12.5,"M",1,1992,2384,"M",0
2457,"LL","L.5",17.5,"M",1,1992,1896,"F",1
1866,"EN","O.5",0.5,"M",1,1992,1866,"M",0
2776,"KL","B.5",10.5,"M",1,1992,1295,"F",1
2776,"KL","B.5",10.5,"M",1,1992,2595,"M",1
1552,"LL","A.5",13.5,"M",1,1992,2419,"F",1
1646,"LL","Q.5",4.5,"M",1,1992,1735,"F",1
1638,"SU","S.5",8.5,"M",1,1992,1466,"F",1
1301,"KL","E.0",9.5,"M",1,1992,1321,"F",1
2776,"KL","B.5",10.5,"M",1,1992,1295,"F",1
2776,"KL","B.5",10.5,"M",1,1992,2595,"M",1
1410,"SU","A.5",6.5,"M",2,1992,1935,"F",1
1410,"SU","A.5",6.5,"M",2,1992,1657,"M",1
1347,"EN","O.0",6.5,"M",1,1992,1347,"M",0
1439,"EN","M.5",1.5,"M",1,1992,1615,"F",1
2758,"LL","B.5",16.5,"M",1,1992,1348,"F",1
1465,"KL","F.5",10.5,"M",1,1992,1465,"M",0
2565,"LL","L.5",17.5,"M",1,1992,1896,"F",1
3778,"LL","Q.5",4.5,"M",2,1992,1735,"F",1
1347,"EN","O.0",6.5,"M",1,1992,1347,"M",0
1305,"FL","A.0",2.5,"M",1,1992,1305,"M",0
1619,"SU","A.5",6.5,"M",2,1992,1935,"F",1
1619,"SU","A.5",6.5,"M",2,1992,1657,"M",1
1907,"SU","M.0",4.5,"M",1,1993,1907,"M",0
1941,"SU","G.0",5.5,"M",1,1993,1941,"M",0
1654,"SU","D.0",7.5,"M",1,1993,2479,"M",1
1657,"SU","B.0",7.5,"M",1,1993,1830,"F",1
1910,"SU","N.0",7.5,"M",1,1993,1910,"M",0
1654,"SU","C.5",6.5,"M",1,1993,1874,"M",1
1906,"SU","L.5",8.5,"M",1,1993,1906,"M",0
1874,"SU","C.5",6.5,"M",1,1993,1874,"M",0
1874,"SU","C.5",6.5,"M",1,1993,1874,"M",0
3778,"LL","Q.5",4.5,"M",1,1993,3778,"M",0
2457,"LL","L.5",17.5,"M",1,1993,2457,"M",0
1874,"SU","C.5",6.5,"M",1,1993,1874,"M",0
2077,"SU","E.5",11.5,"M",1,1993,2525,"M",1
2501,"SU","B.5",4.5,"M",1,1993,2476,"M",1
1874,"SU","C.5",6.5,"M",1,1993,1874,"M",0
2077,"SU","H.5",10.5,"M",1,1993,2295,"F",1
2476,"SU","B.5",4.5,"M",1,1993,2476,"M",0
2501,"SU","-1.0",4.5,"M",1,1993,1890,"F",1
2501,"SU","-1.0",4.5,"M",1,1993,2490,"F",1
1933,"LL","J.0",8.5,"M",1,1993,2460,"F",1
2339,"LL","J.0",2.5,"M",1,1993,2425,"M",1
2339,"LL","J.0",2.5,"M",1,1993,2339,"M",0
2479,"SU","E.0",10.5,"M",1,1993,2525,"M",1
2532,"LL","E.0",11.5,"M",1,1993,2532,"M",0
3614,"LL","E.5",1.5,"M",1,1993,3614,"M",0
3614,"LL","E.5",1.5,"M",1,1993,1744,"M",1
1748,"SU","B.5",4.5,"M",1,1993,2476,"M",1
1772,"KL","E.0",9.5,"M",1,1993,1772,"M",0
1945,"KL","A.0",5.5,"M",1,1993,2072,"M",1
2776,"KL","C.5",9.5,"M",1,1993,2776,"M",0
4686,"KL","I.0",2.5,"M",1,1993,3168,"F",1
4686,"KL","I.0",2.5,"M",1,1993,4686,"M",0
1738,"EN","O.0",6.5,"M",0,1993,1880,"F",1
1752,"EN","O.0",6.5,"M",0,1993,1880,"F",1
3517,"LL","F.5",15.5,"M",1,1993,3517,"M",0
2077,"SU","H.5",10.5,"M",1,1993,2295,"F",1
2532,"LL","J.0",8.5,"M",1,1993,2460,"F",1
1874,"SU","B.5",4.5,"M",1,1993,2476,"M",1
2387,"KL","G.5",10.5,"M",1,1993,2387,"M",0
1926,"LL","G.5",3.5,"M",1,1993,2497,"F",1
2499,"LL","-1.0",7.5,"M",1,1993,2499,"M",0
1926,"LL","F.0",4.5,"M",1,1993,1926,"M",0
2384,"LL","S.5",12.5,"M",1,1993,2384,"M",0
3473,"LL","S.5",1.5,"M",1,1993,2152,"F",1
3778,"LL","Q.0",7.5,"M",1,1993,1897,"F",1
1906,"SU","L.5",8.5,"M",1,1993,1906,"M",0
1907,"SU","M.0",4.5,"M",1,1993,1907,"M",0
1744,"SU","E.5",1.5,"M",1,1993,3614,"M",1
1744,"SU","E.5",1.5,"M",1,1993,1744,"M",0
1920,"SU","E.5",5.5,"M",1,1993,1920,"M",0
1941,"SU","G.0",5.5,"M",1,1993,1941,"M",0
2479,"SU","D.0",7.5,"M",1,1993,2479,"M",0
3778,"LL","Q.5",4.5,"M",1,1993,3778,"M",0
1655,"SU","E.5",1.5,"M",0,1993,3614,"M",1
1655,"SU","E.5",1.5,"M",0,1993,1744,"M",1
1657,"SU","B.0",7.5,"M",0,1993,1830,"F",1
4910,"KL","-4.0",1.5,"M",1,1993,1740,"F",1
1707,"SU","L.5",8.5,"M",0,1993,1906,"M",1
1708,"SU","L.5",8.5,"M",0,1993,1906,"M",1
2499,"LL","-2.0",7.5,"M",1,1993,2499,"M",0
1710,"EN","L.0",7.5,"M",1,1993,1732,"F",1
2425,"EN","J.0",2.5,"M",1,1993,2425,"M",0
2425,"EN","J.0",2.5,"M",1,1993,2339,"M",1
1759,"KL","-3.5",5.5,"M",0,1993,1845,"F",1
2337,"KL","-3.5",5.5,"M",0,1993,1845,"F",1
2338,"KL","B.0",15.5,"M",1,1993,2367,"F",1
1941,"SU","G.0",5.5,"M",1,1993,1941,"M",0
2595,"SU","C.0",11.5,"M",1,1993,2595,"M",0
1667,"KL","G.5",1.5,"M",1,1993,1868,"M",1
1667,"KL","G.5",1.5,"M",1,1993,1667,"M",0
2479,"SU","C.5",6.5,"M",1,1993,1874,"M",1
2525,"SU","E.5",11.5,"M",1,1993,2525,"M",0
4910,"SU","E.0",3.5,"M",1,1993,2478,"F",1
4910,"SU","E.0",3.5,"M",1,1993,1744,"M",1
2425,"EN","J.0",2.5,"M",1,1993,2425,"M",0
2425,"EN","J.0",2.5,"M",1,1993,2339,"M",1
1980,"EN","L.0",0.5,"M",1,1993,2507,"M",1
2072,"KL","A.0",5.5,"M",2,1993,2072,"M",0
2339,"LL","J.0",2.5,"M",1,1993,2425,"M",1
2339,"LL","J.0",2.5,"M",1,1993,2339,"M",0
2530,"LL","P.5",5.5,"M",0,1993,3256,"F",1
3390,"LL","P.5",5.5,"M",0,1993,3256,"F",1
2576,"SU","J.5",10.5,"M",1,1993,1693,"F",1
1883,"KL","0.0",4.5,"M",1,1993,1883,"M",0
1941,"SU","J.5",10.5,"M",1,1993,1693,"F",1
2487,"SU","G.5",14.5,"M",1,1993,2487,"M",0
2501,"SU","B.0",7.5,"M",1,1993,1830,"F",1
2621,"LL","D.5",6.5,"M",1,1993,1834,"M",1
1868,"EN","G.5",1.5,"M",1,1993,1868,"M",0
1868,"EN","G.5",1.5,"M",1,1993,1667,"M",1
2072,"KL","0.5",6.5,"M",2,1993,2072,"M",0
2683,"KL","B.5",10.5,"M",2,1993,2683,"M",0
2683,"KL","B.5",10.5,"M",2,1993,2595,"M",1
2776,"KL","B.0",9.5,"M",1,1993,2776,"M",0
2937,"KL","G.0",3.5,"M",1,1993,2937,"M",0
3521,"KL","D.5",5.5,"M",1,1993,3521,"M",0
1879,"SU","T.5",7.5,"M",1,1993,1879,"M",0
1772,"KL","E.0",9.5,"M",1,1993,1772,"M",0
3521,"KL","F.0",6.5,"M",1,1993,3482,"M",1
1926,"LL","F.5",4.5,"M",1,1993,1926,"M",0
1748,"SU","A.5",4.5,"M",1,1993,1748,"M",0
1874,"SU","C.5",6.5,"M",1,1993,1874,"M",0
1907,"SU","M.0",4.5,"M",1,1993,1907,"M",0
1941,"SU","G.0",5.5,"M",1,1993,1941,"M",0
2525,"SU","G.0",9.5,"M",2,1993,2525,"M",0
1883,"KL","0.0",5.5,"M",1,1993,1883,"M",0
1945,"KL","B.5",5.5,"M",1,1993,1945,"M",0
2387,"KL","G.5",9.5,"M",1,1993,2387,"M",0
2683,"KL","A.0",10.5,"M",2,1993,2683,"M",0
2532,"LL","E.0",11.5,"M",1,1993,2532,"M",0
2583,"KL","D.0",3.5,"M",1,1993,2583,"M",0
3482,"KL","F.0",6.5,"M",1,1993,3482,"M",0
1941,"SU","G.0",5.5,"M",1,1993,1941,"M",0
1954,"LL","A.0",0.5,"M",0,1993,1886,"F",1
2345,"LL","A.0",0.5,"M",0,1993,1886,"F",1
1834,"FL","D.5",6.5,"M",1,1993,1834,"M",0
1838,"FL","0.5",5.5,"M",2,1993,1838,"M",0
1842,"FL","-3.0",13.5,"M",1,1993,1842,"M",0
1834,"FL","D.5",6.5,"M",1,1993,1834,"M",0
1838,"FL","0.5",5.5,"M",2,1993,1838,"M",0
1842,"FL","-3.0",13.5,"M",1,1993,1842,"M",0
1697,"KL","I.0",10.5,"M",0,1993,2513,"F",1
1698,"KL","I.0",10.5,"M",2,1993,2513,"F",1
1699,"LL","B.0",15.5,"M",0,1993,2367,"F",1
2088,"LL","B.0",15.5,"M",0,1993,2367,"F",1
1878,"KL","J.0",10.5,"M",2,1993,4245,"F",1
1710,"EN","M.5",1.5,"M",1,1993,1720,"F",1
1710,"EN","M.5",1.5,"M",1,1993,1710,"M",0
1765,"SU","E.0",3.5,"M",0,1993,2478,"F",1
1765,"SU","E.0",3.5,"M",0,1993,1744,"M",1
1939,"SU","E.0",3.5,"M",0,1993,2478,"F",1
1939,"SU","E.0",3.5,"M",0,1993,1744,"M",1
1940,"SU","E.0",3.5,"M",0,1993,2478,"F",1
1940,"SU","E.0",3.5,"M",0,1993,1744,"M",1
4686,"KL","C.0",2.5,"M",1,1993,4108,"F",1
1768,"LL","Q.5",14.5,"M",2,1993,3373,"F",1
1953,"LL","Q.5",14.5,"M",2,1993,3373,"F",1
3513,"LL","S.5",1.5,"M",0,1993,2152,"F",1
1936,"SU","G.0",9.5,"M",2,1993,2525,"M",1
3611,"KL","B.5",13.5,"M",1,1993,3525,"F",1
3473,"LL","P.5",5.5,"M",1,1993,3256,"F",1
1726,"EN","O.5",10.5,"M",0,1993,1881,"F",1
1926,"LL","P.5",5.5,"M",1,1993,3256,"F",1
1728,"KL","B.5",13.5,"M",1,1993,3525,"F",1
1772,"KL","E.5",8.5,"M",1,1993,1956,"F",1
2077,"SU","H.5",10.5,"M",1,1994,2077,"M",0
2102,"SU","B.0",1.5,"M",1,1994,2681,"M",1
2693,"SU","E.5",1.5,"M",1,1994,3614,"M",1
2693,"SU","E.5",1.5,"M",1,1994,2693,"M",0
4541,"SU","B.5",9.5,"M",1,1994,4541,"M",0
2468,"SU","O.0",1.5,"M",2,1994,2468,"M",0
2713,"SU","A.5",4.5,"M",1,1994,2713,"M",0
2826,"SU","B.0",7.5,"M",1,1994,2826,"M",0
2346,"KL","-4.0",1.5,"M",1,1994,2346,"M",0
3719,"KL","C.0",2.5,"M",1,1994,3719,"M",0
3562,"LL","-5.0",3.5,"M",1,1994,2544,"F",1
3562,"LL","-5.0",3.5,"M",1,1994,3562,"M",0
1973,"SU","L.5",8.5,"M",1,1994,1973,"M",0
2479,"SU","D.0",7.5,"M",1,1994,2479,"M",0
2826,"SU","C.5",6.5,"M",1,1994,2826,"M",0
3388,"SU","G.5",12.5,"M",1,1994,3388,"M",0
4302,"SU","G.0",9.5,"M",1,1994,4302,"M",0
5250,"SU","N.0",7.5,"M",1,1994,5250,"M",0
2683,"KL","B.5",10.5,"M",1,1994,2683,"M",0
2683,"KL","B.5",10.5,"M",1,1994,2595,"M",1
2499,"LL","-1.0",7.5,"M",1,1994,2499,"M",0
2532,"LL","E.0",11.5,"M",1,1994,2532,"M",0
2758,"LL","D.5",16.5,"M",0,1994,4254,"F",1
2758,"LL","D.5",16.5,"M",0,1994,2758,"M",0
2758,"LL","B.5",16.5,"M",1,1994,2419,"F",1
3517,"LL","F.5",15.5,"M",1,1994,3517,"M",0
2372,"LL","-6.0",5.5,"M",1,1994,2372,"M",0
3513,"LL","S.5",1.5,"M",1,1994,3513,"M",0
3778,"LL","Q.5",4.5,"M",1,1994,3778,"M",0
2525,"SU","E.0",10.5,"M",1,1994,2525,"M",0
2595,"SU","B.5",10.5,"M",1,1994,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1994,2595,"M",0
2713,"SU","B.5",4.5,"M",1,1994,2713,"M",0
